application_id,client_id,product,channel,region,amount_requested,submitted_at,source_system,is_test
APP-202401,CL-419604,Кредитная карта,Корпоративный менеджер,Сибирский,5000000,2025-01-27 19:37:00,АБС,false
APP-203286,CL-456294,Автокредит,Отделение,Приволжский,800000,2025-06-30 14:04:00,АБС,false
APP-202319,CL-402910,Кредитная карта,Корпоративный менеджер,Приволжский,1200000,2025-03-31 09:17:00,CRM,false
APP-202221,CL-414126,Кредит наличными,Мобильное приложение,Северо-Западный,150000,2025-02-18 08:28:00,CRM,false
APP-201095,CL-413015,Кредитная карта,Партнёрская сеть,Центральный,5000000,2025-04-20 13:45:00,CRM,false
APP-202421,CL-404126,Автокредит,Партнёрская сеть,Приволжский,500000,2025-03-18 09:42:00,АБС,false
APP-202797,CL-400644,Кредитная карта,Отделение,Сибирский,800000,2025-07-25 12:20:00,АБС,false
APP-201334,CL-439834,Кредит наличными,Отделение,Центральный,1200000,2025-03-17 13:08:00,АБС,false
APP-202428,CL-431106,Кредит для бизнеса,Корпоративный менеджер,Центральный,2500000,2025-03-10 10:59:00,CRM,false
APP-201619,CL-406067,Кредит наличными,Мобильное приложение,Центральный,150000,2025-07-06 17:01:00,CRM,false
APP-200701,CL-403467,Кредит наличными,Партнёрская сеть,Приволжский,150000,2025-07-01 12:23:00,АБС,false
APP-201948,CL-403865,Автокредит,Мобильное приложение,Центральный,1200000,2025-04-19 16:40:00,CRM,false
APP-202207,CL-453591,Кредит наличными,Мобильное приложение,Южный,800000,2025-07-16 16:13:00,АБС,false
APP-202928,CL-445246,Кредит наличными,Мобильное приложение,Приволжский,150000,2025-04-09 15:11:00,АБС,false
APP-202472,CL-422348,Кредит для бизнеса,Отделение,Северо-Западный,300000,2025-03-22 09:37:00,АБС,false
APP-201480,CL-402231,Кредит наличными,Партнёрская сеть,Центральный,150000,2025-01-12 18:27:00,CRM,false
APP-202332,CL-441723,Кредит для бизнеса,Мобильное приложение,Центральный,1200000,2025-05-20 19:09:00,CRM,false
APP-200814,CL-400546,Автокредит,Отделение,Приволжский,1200000,2025-04-13 12:08:00,CRM,false
APP-201107,CL-444957,Кредит наличными,Мобильное приложение,Приволжский,1200000,2025-03-15 10:50:00,АБС,false
APP-201218,CL-427990,Кредит для бизнеса,Мобильное приложение,Центральный,500000,2025-07-02 13:55:00,CRM,false
APP-201155,CL-431588,Кредит для бизнеса,Корпоративный менеджер,Северо-Западный,150000,2025-07-22 10:06:00,АБС,false
APP-201159,CL-418558,Кредитная карта,Отделение,Центральный,150000,2025-05-22 18:09:00,АБС,false
APP-203071,CL-429007,Кредит наличными,Корпоративный менеджер,Южный,800000,2025-06-23 17:00:00,АБС,false
APP-202243,CL-449401,Кредит для бизнеса,Мобильное приложение,Центральный,5000000,2025-02-20 08:43:00,CRM,false
APP-201833,CL-406644,Автокредит,Мобильное приложение,Южный,500000,2025-06-26 18:27:00,CRM,false
APP-202962,CL-405275,Кредит наличными,Отделение,Центральный,150000,2025-07-04 10:36:00,CRM,false
APP-203292,CL-436590,Кредитная карта,Мобильное приложение,Южный,500000,2025-03-13 10:08:00,АБС,false
APP-200855,CL-422386,Автокредит,Мобильное приложение,Северо-Западный,500000,2025-02-28 10:51:00,АБС,false
APP-200350,CL-409598,Кредит наличными,Мобильное приложение,Сибирский,5000000,2025-01-20 15:51:00,АБС,false
APP-202302,CL-449658,Кредит для бизнеса,Мобильное приложение,Северо-Западный,500000,2025-06-28 08:44:00,АБС,false
APP-201560,CL-446163,Кредитная карта,Корпоративный менеджер,Центральный,150000,2025-06-21 10:47:00,CRM,false
APP-203047,CL-455047,Кредитная карта,Отделение,Северо-Западный,5000000,2025-02-07 16:29:00,АБС,false
APP-200990,CL-424047,Кредит наличными,Партнёрская сеть,Приволжский,500000,2025-02-11 10:43:00,АБС,false
APP-202126,CL-427779,Кредит наличными,Мобильное приложение,Южный,5000000,2025-05-04 09:49:00,АБС,false
APP-200761,CL-429721,Кредит наличными,Отделение,Центральный,5000000,2025-04-15 19:17:00,CRM,false
APP-200168,CL-422858,Кредит для бизнеса,Отделение,Приволжский,5000000,2025-05-02 16:19:00,АБС,false
APP-201345,CL-459889,Кредит наличными,Мобильное приложение,Приволжский,5000000,2025-07-02 16:16:00,АБС,false
APP-201508,CL-401507,Кредит наличными,Отделение,Центральный,500000,2025-05-10 14:45:00,CRM,false
APP-200548,CL-404676,Автокредит,Мобильное приложение,Центральный,800000,2025-02-18 15:08:00,АБС,false
APP-202912,CL-456563,Кредит для бизнеса,Партнёрская сеть,Центральный,500000,2025-02-19 18:33:00,CRM,false
APP-201270,CL-438841,Кредит наличными,Партнёрская сеть,Центральный,300000,2025-03-01 19:56:00,CRM,false
APP-201455,CL-453232,Кредит наличными,Мобильное приложение,Северо-Западный,1200000,2025-06-13 08:41:00,CRM,false
APP-202261,CL-451385,Кредитная карта,Мобильное приложение,Северо-Западный,150000,2025-03-30 13:24:00,CRM,false
APP-202430,CL-443415,Автокредит,Партнёрская сеть,Центральный,800000,2025-01-18 10:55:00,АБС,false
APP-202868,CL-429158,Кредит наличными,Корпоративный менеджер,Центральный,150000,2025-04-09 08:50:00,CRM,false
APP-203400,CL-407912,Кредит для бизнеса,Отделение,Северо-Западный,300000,2025-04-08 08:31:00,CRM,false
APP-202503,CL-413031,Кредит наличными,Отделение,Приволжский,800000,2025-07-16 09:05:00,CRM,false
APP-201307,CL-406000,Кредит наличными,Партнёрская сеть,Северо-Западный,5000000,2025-02-13 08:05:00,АБС,false
APP-201198,CL-419105,Кредитная карта,Мобильное приложение,Центральный,800000,2025-05-21 19:20:00,CRM,false
APP-201477,CL-441611,Кредит наличными,Мобильное приложение,Центральный,300000,2025-07-09 16:11:00,CRM,false
APP-201057,CL-415455,Кредит наличными,Мобильное приложение,Центральный,800000,2025-03-20 13:03:00,CRM,false
APP-202852,CL-447109,Кредит наличными,Мобильное приложение,Центральный,1200000,2025-03-27 12:51:00,АБС,false
APP-203596,CL-444285,Автокредит,Отделение,Центральный,5000000,2025-01-09 19:26:00,АБС,false
APP-203172,CL-426008,Кредитная карта,Партнёрская сеть,Сибирский,1200000,2025-07-07 15:30:00,АБС,false
APP-202769,CL-440762,Кредит для бизнеса,Мобильное приложение,Южный,800000,2025-02-16 10:20:00,АБС,false
APP-200332,CL-455013,Кредит для бизнеса,Мобильное приложение,Северо-Западный,500000,2025-03-09 09:17:00,АБС,false
APP-202317,CL-422584,Кредит наличными,Партнёрская сеть,Южный,2500000,2025-06-10 11:57:00,АБС,false
APP-202674,CL-408900,Кредит наличными,Партнёрская сеть,Южный,1200000,2025-03-12 14:46:00,АБС,false
APP-202357,CL-410497,Кредитная карта,Корпоративный менеджер,Центральный,800000,2025-05-27 12:34:00,АБС,false
APP-200303,CL-406103,Автокредит,Мобильное приложение,Приволжский,2500000,2025-05-22 16:04:00,АБС,false
APP-201415,CL-438840,Кредит для бизнеса,Мобильное приложение,Центральный,500000,2025-05-27 09:01:00,АБС,false
APP-200529,CL-403531,Кредит для бизнеса,Отделение,Северо-Западный,300000,2025-07-29 13:09:00,CRM,false
