application_id,decision,decided_at,reason
APP-200418,Одобрено,2025-02-28 08:42:05,Одобрено
APP-200419,Одобрено,2025-07-20 20:56:43,Одобрено
APP-200420,Отказ,2025-02-12 15:33:28,Высокая долговая нагрузка
APP-200421,Отказ,2025-06-02 05:36:04,Клиент не явился за средствами
APP-200422,Одобрено,2025-01-27 09:42:22,Одобрено
APP-200423,Одобрено,2025-07-23 10:22:15,Одобрено
APP-200424,Отказ,2025-04-04 15:18:25,Скоринговый балл ниже порога
APP-200425,Одобрено,2025-07-07 15:36:57,Одобрено
APP-200426,Отказ,2025-07-17 03:24:15,Клиент не явился за средствами
APP-200427,Отказ,2025-08-02 22:16:30,Высокая долговая нагрузка
APP-200428,Одобрено,2025-07-17 03:20:12,Одобрено
APP-200429,Отказ,2025-03-29 17:15:42,Скоринговый балл ниже порога
APP-200430,Отказ,2025-01-18 11:08:44,Высокая долговая нагрузка
APP-200431,Отказ,2025-02-08 21:03:48,Высокая долговая нагрузка
APP-200432,Одобрено,2025-04-29 15:07:11,Одобрено
APP-200433,Одобрено,2025-06-05 10:22:20,Одобрено
APP-200434,Отказ,2025-04-17 16:29:31,Высокая долговая нагрузка
APP-200435,Одобрено,2025-02-27 13:47:56,TEST
APP-200436,Отказ,2025-06-10 19:26:04,Скоринговый балл ниже порога
APP-200437,Отказ,2025-01-25 05:42:07,Высокая долговая нагрузка
APP-200438,Отказ,2025-01-15 18:27:00,Скоринговый балл ниже порога
APP-200439,Одобрено,2025-07-08 15:59:42,Одобрено
APP-200440,Отказ,2025-08-03 09:21:30,Высокая долговая нагрузка
APP-200441,Отказ,2025-02-12 03:25:46,Скоринговый балл ниже порога
APP-200442,Отказ,2025-06-10 16:06:03,Клиент отозвал заявку
APP-200443,Отказ,2025-07-09 23:23:52,Скоринговый балл ниже порога
APP-200444,Одобрено,2025-02-13 15:22:13,Одобрено
APP-200445,Отказ,2025-01-21 04:54:16,Клиент не явился за средствами
APP-200446,Отказ,2025-05-11 18:55:26,Клиент не явился за средствами
APP-200447,Отказ,2025-06-17 11:34:53,Высокая долговая нагрузка
APP-200448,Отказ,2025-01-21 20:33:20,Высокая долговая нагрузка
APP-200449,Отказ,2025-03-15 15:44:39,Высокая долговая нагрузка
APP-200450,Одобрено,2025-02-21 00:41:24,Одобрено
APP-200451,Одобрено,2025-07-05 03:48:55,Одобрено
APP-200452,Одобрено,2025-03-28 23:03:34,Одобрено
APP-200453,Отказ,2025-07-21 15:23:15,Скоринговый балл ниже порога
APP-200454,Отказ,2025-02-19 21:44:59,Высокая долговая нагрузка
APP-200456,Отказ,2025-01-26 12:38:33,Клиент отозвал заявку
APP-200457,Отказ,2025-01-17 16:51:52,Скоринговый балл ниже порога
APP-200458,Одобрено,2025-06-09 02:34:45,Одобрено
APP-200459,Одобрено,2025-02-26 02:10:46,Одобрено
APP-200460,Одобрено,2025-02-02 06:28:28,Одобрено
APP-200461,Одобрено,2025-02-22 00:55:20,Одобрено
APP-200462,Одобрено,2025-01-23 01:23:08,Одобрено
APP-200463,Одобрено,2025-04-19 17:35:53,Одобрено
APP-200464,Отказ,2025-07-11 18:21:34,Клиент не явился за средствами
APP-200465,Одобрено,2025-05-29 06:25:10,Одобрено
APP-200466,Отказ,2025-03-22 18:43:56,Скоринговый балл ниже порога
APP-200467,Одобрено,2025-02-17 10:36:27,Одобрено
APP-200468,Отказ,2025-06-08 23:57:49,Клиент отозвал заявку
APP-200469,Одобрено,2025-05-07 00:54:53,Одобрено
APP-200470,Отказ,2025-05-31 00:56:44,Высокая долговая нагрузка
APP-200471,Отказ,2025-04-16 02:41:53,Высокая долговая нагрузка
APP-200472,Отказ,2025-04-03 23:32:48,Высокая долговая нагрузка
APP-200473,Одобрено,2025-02-16 13:12:15,Одобрено
APP-200474,Отказ,2025-04-17 11:09:41,Высокая долговая нагрузка
APP-200475,Отказ,2025-01-25 22:42:39,Высокая долговая нагрузка
APP-200476,Отказ,2025-03-13 08:34:05,Высокая долговая нагрузка
APP-200477,Отказ,2025-05-10 17:17:44,Скоринговый балл ниже порога
APP-200478,Одобрено,2025-05-21 06:24:46,Одобрено
APP-200479,Отказ,2025-03-19 18:21:26,Скоринговый балл ниже порога
APP-200480,Отказ,2025-05-12 01:31:32,Скоринговый балл ниже порога
APP-200481,Отказ,2025-04-12 22:19:08,Скоринговый балл ниже порога
APP-200482,Одобрено,2025-04-12 13:00:18,Одобрено
APP-200483,Отказ,2025-07-10 22:50:02,Клиент не явился за средствами
APP-200484,Одобрено,2025-07-05 16:45:47,Одобрено
APP-200485,Одобрено,2025-02-26 02:09:25,Одобрено
APP-200486,Одобрено,2025-01-26 00:53:32,Одобрено
APP-200487,Отказ,2025-05-20 11:20:57,Клиент не явился за средствами
APP-200488,Отказ,2025-05-26 13:25:26,Высокая долговая нагрузка
APP-200489,Одобрено,2025-03-05 22:34:44,Одобрено
APP-200490,Одобрено,2025-07-27 04:43:15,Одобрено
APP-200491,Одобрено,2025-07-24 01:16:21,Одобрено
APP-200492,Отказ,2025-01-30 19:09:43,Неполный пакет документов
APP-200494,Одобрено,2025-01-10 19:51:13,Одобрено
APP-200495,Одобрено,2025-06-18 03:28:44,TEST
APP-200496,Отказ,2025-01-06 13:49:38,Скоринговый балл ниже порога
APP-200497,Отказ,2025-07-27 19:53:07,Скоринговый балл ниже порога
APP-200498,Одобрено,2025-07-12 12:29:44,Одобрено
APP-200499,Одобрено,2025-05-11 00:21:11,Одобрено
APP-200500,Одобрено,2025-06-17 11:17:42,Одобрено
APP-200501,Отказ,2025-02-02 04:35:26,Высокая долговая нагрузка
APP-200502,Отказ,2025-01-25 22:34:21,Скоринговый балл ниже порога
APP-200503,Отказ,2025-05-08 10:32:37,Высокая долговая нагрузка
APP-200504,Одобрено,2025-08-05 04:45:32,Одобрено
APP-200505,Одобрено,2025-02-09 14:36:17,Одобрено
APP-200506,Отказ,2025-06-12 22:54:44,Клиент отозвал заявку
APP-200507,Одобрено,2025-06-27 23:06:47,Одобрено
APP-200508,Одобрено,2025-07-19 01:32:09,Одобрено
APP-200509,Одобрено,2025-06-05 10:09:41,Одобрено
APP-200510,Отказ,2025-01-22 17:57:44,Скоринговый балл ниже порога
APP-200511,Отказ,2025-05-04 22:29:26,Скоринговый балл ниже порога
APP-200512,Отказ,2025-07-14 01:10:45,Клиент не явился за средствами
APP-200513,Одобрено,2025-06-12 02:42:34,Одобрено
APP-200514,Одобрено,2025-04-14 07:25:00,Одобрено
APP-200515,Одобрено,2025-01-12 00:42:26,Одобрено
APP-200516,Одобрено,2025-06-21 17:30:05,Одобрено
APP-200517,Одобрено,2025-01-26 19:25:41,Одобрено
APP-200518,Отказ,2025-07-27 04:45:34,Высокая долговая нагрузка
APP-200519,Отказ,2025-05-05 18:23:05,Скоринговый балл ниже порога
APP-200520,Отказ,2025-05-16 14:06:30,Клиент не явился за средствами
APP-200521,Одобрено,2025-04-26 23:54:55,Одобрено
APP-200522,Одобрено,2025-01-28 11:07:25,Одобрено
APP-200523,Отказ,2025-04-18 11:08:19,Клиент не явился за средствами
APP-200524,Отказ,2025-01-20 09:56:01,Клиент отозвал заявку
APP-200525,Одобрено,2025-03-24 00:24:12,Одобрено
APP-200526,Одобрено,2025-05-21 19:25:03,Одобрено
APP-200527,Одобрено,2025-01-11 07:12:27,Одобрено
APP-200528,Отказ,2025-03-06 17:02:20,Скоринговый балл ниже порога
APP-200529,Одобрено,2025-07-31 16:03:32,Одобрено
APP-200530,Отказ,2025-03-01 22:02:35,Клиент отозвал заявку
APP-200531,Отказ,2025-02-23 13:59:57,Скоринговый балл ниже порога
APP-200532,Отказ,2025-07-21 01:12:17,Клиент отозвал заявку
APP-200533,Отказ,2025-07-09 18:36:15,Скоринговый балл ниже порога
APP-200534,Одобрено,2025-01-19 12:49:39,Одобрено
APP-200535,Одобрено,2025-06-02 08:02:23,Одобрено
APP-200536,Одобрено,2025-06-23 17:10:22,Одобрено
APP-200537,Отказ,2025-07-17 22:38:11,Скоринговый балл ниже порога
APP-200538,Отказ,2025-05-31 23:02:05,Высокая долговая нагрузка
APP-200539,Отказ,2025-06-21 18:14:19,Скоринговый балл ниже порога
APP-200540,Одобрено,2025-06-03 10:19:36,Одобрено
APP-200541,Отказ,2025-02-18 01:34:25,Скоринговый балл ниже порога
APP-200542,Отказ,2025-06-04 20:56:39,Высокая долговая нагрузка
APP-200543,Отказ,2025-04-15 12:22:36,Скоринговый балл ниже порога
APP-200544,Одобрено,2025-01-28 02:52:18,Одобрено
APP-200545,Отказ,2025-07-31 00:03:34,Скоринговый балл ниже порога
APP-200546,Отказ,2025-04-10 13:36:15,Скоринговый балл ниже порога
APP-200547,Одобрено,2025-03-19 11:23:56,Одобрено
APP-200548,Отказ,2025-02-21 10:41:04,Высокая долговая нагрузка
APP-200549,Отказ,2025-02-15 18:51:53,Скоринговый балл ниже порога
APP-200550,Отказ,2025-02-03 23:53:06,Высокая долговая нагрузка
APP-200551,Одобрено,2025-07-07 23:58:57,Одобрено
APP-200553,Одобрено,2025-05-09 06:34:53,TEST
APP-200554,Одобрено,2025-01-21 06:07:03,Одобрено
APP-200555,Одобрено,2025-07-02 05:44:27,Одобрено
APP-200556,Одобрено,2025-06-02 21:26:12,Одобрено
APP-200557,Одобрено,2025-04-06 15:22:27,Одобрено
APP-200558,Одобрено,2025-04-29 03:18:09,Одобрено
APP-200559,Одобрено,2025-03-04 07:49:46,Одобрено
APP-200560,Отказ,2025-01-16 07:29:30,Клиент отозвал заявку
APP-200561,Одобрено,2025-07-22 02:39:18,Одобрено
APP-200562,Отказ,2025-01-15 21:18:36,Скоринговый балл ниже порога
APP-200563,Одобрено,2025-07-02 03:39:54,Одобрено
APP-200564,Одобрено,2025-01-11 09:42:31,Одобрено
APP-200565,Отказ,2025-01-18 21:46:41,Скоринговый балл ниже порога
APP-200566,Отказ,2025-05-10 11:40:35,Неполный пакет документов
APP-200567,Отказ,2025-05-31 20:21:58,Скоринговый балл ниже порога
APP-200568,Отказ,2025-02-22 12:24:43,Клиент отозвал заявку
APP-200569,Отказ,2025-04-13 13:03:03,Неполный пакет документов
APP-200570,Отказ,2025-01-09 00:56:13,Скоринговый балл ниже порога
APP-200571,Отказ,2025-02-05 16:51:18,Неполный пакет документов
